account_id,acct_tx_count,acct_tx_velocity,acct_active_days,acct_amount_total,acct_amount_avg,acct_amount_std,acct_age_days,acct_kyc_unverified,dev_unique_count,dev_tx_per_device,dev_max_accts_per_device,dev_shared_count,dev_shared_ratio,dev_concentration,net_unique_ip_count,net_tx_per_ip,net_max_accts_per_ip,net_shared_ip_count,net_shared_ip_ratio,net_ip_concentration,tx_velocity,tx_amount_mean,tx_amount_max,tx_amount_concentration,tx_time_spread_hours,tx_hour_mode,tx_weekend_ratio,merch_unique_count,merch_concentration,merch_max_accts_per_merchant,merch_top_category,merch_avg_age_days,graph_degree,graph_weighted_degree,graph_connected_devices,graph_connected_ips,graph_connected_merchants,graph_shared_devices,graph_shared_ips,graph_proj_degree,graph_proj_weighted_degree,graph_community_size,graph_community_density,graph_community_fraud_ratio,graph_community_shared_device_ratio,graph_community_shared_ip_ratio,phase,is_fraud_account,fraud_cluster_id
e77d48cb-dfca-41f5-bea8-2fa23a15d1fd,0.08695652173913043,0.08695652173913043,0.2,0.10395811494931036,0.410990581566206,0.8320710999033879,0.42424242424242425,0,0.2,0.16666666666666666,0.45,0.2,1.0,1.0,0.2,0.2,0.5833333333333334,0.2,1.0,1.0,0.08695652173913043,0.410990581566206,0.816002896017376,0.9963637518071348,0.40084827878316676,0.6956521739130435,0.0,0.3333333333333333,0.5,0.5277777777777778,1.0,0.5833333333333334,0.3076923076923077,0.08695652173913043,0.2,0.2,0.3333333333333333,0.2,0.2,0.3181818181818182,0.2832369942196532,0.41081081081081083,0.35633848133848134,0.0,0.6085781830462682,0.33938706015891035,T1,False,none
7f0da0de-5c38-4b8f-afa7-b2dcef9ce01b,0.17391304347826086,0.17391304347826086,0.3,0.23958389132593258,0.4735884393342058,0.5333053078053125,0.48484848484848486,0,0.4,0.16666666666666666,0.6,0.4,1.0,0.75,0.2,0.4,0.16666666666666666,0.2,1.0,1.0,0.17391304347826086,0.4735884393342058,0.8587811526869161,0.45499801846745946,0.7587256090838937,0.0,0.0,0.6666666666666666,0.25,0.6944444444444444,1.0,0.25925925925925924,0.5384615384615384,0.17391304347826086,0.4,0.2,0.6666666666666666,0.4,0.2,0.6558441558441559,0.5895953757225434,0.5783783783783784,0.34057271557271557,0.0,0.6940222897669707,0.630533484676504,T1,False,none
2044ee57-3f7f-4fa3-a010-825905ddf961,0.043478260869565216,0.043478260869565216,0.1,0.018871426065335338,0.14921352464610615,0.0,0.08080808080808081,0,0.2,0.08333333333333333,0.4,0.2,1.0,1.0,0.2,0.1,0.4166666666666667,0.2,1.0,1.0,0.043478260869565216,0.14921352464610615,0.14866889201335207,1.0,0.0,0.782608695652174,0.0,0.16666666666666666,1.0,0.3611111111111111,2.0,0.4166666666666667,0.23076923076923078,0.043478260869565216,0.2,0.2,0.16666666666666666,0.2,0.2,0.14935064935064934,0.1329479768786127,0.31351351351351353,0.4757078507078507,0.0,0.2191827085444107,0.12202043132803632,T1,False,none
668324df-d4d6-4752-acc4-9c115443c2a4,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T1,False,none
210aebf1-5489-4b28-8e0f-9b14216d5d06,0.21739130434782608,0.2173913043478261,0.5,0.36147943206487176,0.5716326891113912,0.5152829951263883,0.6666666666666666,0,0.2,0.4166666666666667,0.2,0.2,1.0,1.0,0.2,0.5,0.4166666666666667,0.2,1.0,1.0,0.2173913043478261,0.5716326891113912,0.9950819704918229,0.3494297531282987,0.7741187938427261,0.13043478260869565,0.0,0.3333333333333333,0.6,0.6111111111111112,1.0,0.5555555555555556,0.3076923076923077,0.21739130434782608,0.2,0.2,0.3333333333333333,0.2,0.2,0.3181818181818182,0.2832369942196532,0.3027027027027027,0.45157657657657657,0.0,0.31104356636271535,0.1384790011350738,T1,False,none
4ca16dc8-c148-4b0e-b733-8d998689dc41,0.08695652173913043,0.08695652173913043,0.2,0.13256914051918636,0.5241021173409987,0.9234308732744926,0.36363636363636365,0,0.4,0.08333333333333333,0.45,0.4,1.0,0.5,0.2,0.2,0.4166666666666667,0.2,1.0,1.0,0.08695652173913043,0.5241021173409987,0.9733358400150399,0.9319763455933326,0.06181062843416556,0.5652173913043478,0.0,0.3333333333333333,0.5,0.7777777777777778,3.0,0.6666666666666666,0.38461538461538464,0.08695652173913043,0.4,0.2,0.3333333333333333,0.4,0.2,0.42207792207792205,0.37572254335260113,0.5783783783783784,0.34057271557271557,0.0,0.6940222897669707,0.630533484676504,T1,False,none
f57cdfc1-746b-4d27-b145-1d58c8d8c79d,0.08695652173913043,0.08695652173913043,0.2,0.005126211896457222,0.020266092835406244,0.026744338371350436,0.43434343434343436,1,0.2,0.16666666666666666,0.5,0.2,1.0,1.0,0.2,0.2,0.3333333333333333,0.2,1.0,1.0,0.08695652173913043,0.020266092835406244,0.033258199549197294,0.8235439778129953,0.282335261591306,0.6521739130434783,0.5,0.3333333333333333,0.5,0.4722222222222222,1.0,0.375,0.3076923076923077,0.08695652173913043,0.2,0.2,0.3333333333333333,0.2,0.2,0.2597402597402597,0.23121387283236994,0.7243243243243244,0.2202380952380952,0.0,0.7220533603512327,0.4631101021566402,T1,False,none
a39d506e-91fa-4f7a-a45e-2014c2b490e8,0.2608695652173913,0.2608695652173913,0.5,0.4663672314419172,0.6145825805812718,0.28407054832378875,0.5656565656565656,0,0.4,0.25,0.7,0.4,1.0,0.8333333333333334,0.4,0.3,0.3333333333333333,0.4,1.0,0.8333333333333334,0.2608695652173913,0.6145825805812718,0.8841153046918282,0.24063871286282526,0.6982819743659667,0.9565217391304348,0.5,0.5,0.5,0.8055555555555556,1.0,0.5879629629629629,0.5384615384615384,0.2608695652173913,0.4,0.4,0.5,0.4,0.4,0.5974025974025974,0.5375722543352601,0.34054054054054056,0.5929858429858429,0.0,0.48767308341776433,0.3740068104426788,T1,False,none
dc8fa4b6-482a-4fd1-9c7a-c6c7db577b75,0.08695652173913043,0.08695652173913043,0.2,0.13240209181534973,0.5234417028656768,0.19400186674089967,0.13131313131313133,1,0.2,0.16666666666666666,0.6,0.2,1.0,1.0,0.4,0.1,0.3333333333333333,0.4,1.0,0.5,0.08695652173913043,0.5234417028656768,0.6163116978701871,0.5908676044239236,0.0590371861745644,0.30434782608695654,0.5,0.3333333333333333,0.5,0.5833333333333334,0.0,0.3333333333333333,0.38461538461538464,0.08695652173913043,0.2,0.4,0.3333333333333333,0.2,0.4,0.33766233766233766,0.30057803468208094,0.5351351351351351,0.3122586872586872,0.0,0.485984464707869,0.4982973893303065,T1,False,none
8f457fb5-6c07-4827-ab7c-785cb0f79da3,0.043478260869565216,0.043478260869565216,0.1,0.039710117185427364,0.31398191789181246,0.0,0.7171717171717171,1,0.2,0.08333333333333333,0.5,0.2,1.0,1.0,0.2,0.1,0.25,0.2,1.0,1.0,0.043478260869565216,0.31398191789181246,0.3128358770152621,1.0,0.0,0.6521739130434783,0.0,0.16666666666666666,1.0,0.4722222222222222,0.0,0.009259259259259259,0.23076923076923078,0.043478260869565216,0.2,0.2,0.16666666666666666,0.2,0.2,0.17532467532467533,0.15606936416184972,0.41081081081081083,0.35633848133848134,0.0,0.6085781830462682,0.33938706015891035,T1,False,none
72ac4e12-5547-413e-a36b-af629292d8c2,0.21739130434782608,0.2173913043478261,0.5,0.4260874223242568,0.6738018194519162,0.4893279338458402,0.10101010101010101,0,0.4,0.20833333333333334,0.35,0.4,1.0,0.8,0.2,0.5,0.08333333333333333,0.0,0.0,1.0,0.2173913043478261,0.6738018194519162,0.9648657891947352,0.2874437094615771,0.7491624552506833,0.08695652173913043,0.0,0.3333333333333333,0.8,0.5,2.0,0.6537037037037037,0.38461538461538464,0.21739130434782608,0.4,0.2,0.3333333333333333,0.4,0.0,0.2532467532467532,0.2254335260115607,0.31351351351351353,0.4757078507078507,0.0,0.2191827085444107,0.12202043132803632,T1,False,none
b5ff2a8b-0e63-48d0-bcba-d232a7defe28,0.08695652173913043,0.08695652173913043,0.2,0.1142981250687045,0.4518690331853255,0.20576110628960684,0.36363636363636365,0,0.2,0.16666666666666666,0.3,0.2,1.0,1.0,0.2,0.2,0.4166666666666667,0.2,1.0,1.0,0.08695652173913043,0.4518690331853255,0.5507453044718268,0.6116406088619488,0.37524789816012855,0.6086956521739131,0.0,0.3333333333333333,0.5,0.6388888888888888,1.0,0.4027777777777778,0.3076923076923077,0.08695652173913043,0.2,0.2,0.3333333333333333,0.2,0.2,0.3181818181818182,0.28901734104046245,0.35135135135135137,0.6217824967824968,0.0,0.6102668017561635,0.4568671963677639,T1,False,none
831dde43-d025-4a58-9ffb-b93316ca271d,0.17391304347826086,0.17391304347826086,0.4,0.1289506828052301,0.2548984085817749,0.4324664666222034,0.46464646464646464,1,0.4,0.16666666666666666,0.55,0.4,1.0,0.75,0.6,0.13333333333333333,0.4166666666666667,0.6,1.0,0.5,0.17391304347826086,0.2548984085817749,0.6907021442128652,0.6799105393821626,0.6999727297518408,0.21739130434782608,0.0,0.5,0.5,0.8055555555555556,0.0,0.3819444444444444,0.6153846153846154,0.17391304347826086,0.4,0.6,0.5,0.4,0.6,0.5454545454545454,0.4913294797687861,0.9243243243243243,0.1636100386100386,0.0,0.8277608915906789,1.0,T1,False,none
88783c67-94d1-4685-aef9-86e493113de8,0.13043478260869565,0.13043478260869565,0.3,0.16339064187068145,0.4306350684770186,0.5295941366765557,0.6060606060606061,1,0.2,0.25,0.3,0.2,1.0,1.0,0.2,0.3,0.3333333333333333,0.2,1.0,1.0,0.13043478260869565,0.4306350684770186,0.8439750638503831,0.6556726243841198,0.6024740497478953,0.9565217391304348,0.3333333333333333,0.5,0.3333333333333333,0.7222222222222222,3.0,0.5092592592592593,0.38461538461538464,0.13043478260869565,0.2,0.2,0.5,0.2,0.2,0.38961038961038963,0.3468208092485549,0.7567567567567568,0.20205920205920203,0.0,0.9875042215467748,0.6424517593643587,T1,False,none
0535135e-ca2b-4cdf-892a-dac1d5d99d5f,0.21739130434782608,0.2173913043478261,0.4,0.16536882348207185,0.2615092779200758,0.37298305996072634,0.5050505050505051,1,0.2,0.4166666666666667,0.45,0.2,1.0,1.0,0.6,0.16666666666666669,0.5833333333333334,0.6,1.0,0.4,0.2173913043478261,0.2615092779200758,0.6648139888839333,0.5103065324087365,0.6360106528033236,1.0,0.2,0.3333333333333333,0.8,0.6388888888888888,1.0,0.774074074074074,0.46153846153846156,0.21739130434782608,0.2,0.6,0.3333333333333333,0.2,0.6,0.3961038961038961,0.36416184971098264,0.31351351351351353,0.5143178893178892,0.0,0.3708206686930091,0.5550510783200908,T1,False,none
b6b47944-5447-4cb1-89a7-4fd26ecf1f33,0.21739130434782608,0.2173913043478261,0.3,0.3635848042547153,0.5749620612960985,0.39145098279435114,0.6363636363636364,0,0.2,0.4166666666666667,0.4,0.2,1.0,1.0,0.6,0.16666666666666669,0.4166666666666667,0.6,1.0,0.4,0.2173913043478261,0.5749620612960985,0.9944679668078009,0.3471919840798799,0.7707628126649995,0.6086956521739131,0.4,0.16666666666666666,1.0,0.3611111111111111,2.0,0.49074074074074076,0.38461538461538464,0.21739130434782608,0.2,0.6,0.16666666666666666,0.2,0.6,0.16883116883116883,0.15028901734104047,0.7243243243243244,0.2202380952380952,0.0,0.7220533603512327,0.4631101021566402,T1,False,none
e318f707-33fe-4219-ae62-1c1f916209c7,0.21739130434782608,0.2173913043478261,0.5,0.26628147300399013,0.42108950322378613,0.48057334203487523,0.5252525252525253,0,0.4,0.20833333333333334,0.45,0.4,1.0,0.8,0.6,0.16666666666666669,0.5,0.6,1.0,0.6,0.2173913043478261,0.42108950322378613,0.9759458556751339,0.4652317959718746,0.5592164735507604,0.08695652173913043,0.0,0.3333333333333333,0.8,0.6388888888888888,3.0,0.5037037037037037,0.5384615384615384,0.21739130434782608,0.4,0.6,0.3333333333333333,0.4,0.6,0.4155844155844156,0.37572254335260113,0.7567567567567568,0.20205920205920203,0.0,0.9875042215467748,0.6424517593643587,T1,False,none
541a7d1f-b06c-4e03-bf4e-c26aa4534bcf,0.043478260869565216,0.043478260869565216,0.1,0.033745107542045884,0.2668174847241515,0.0,0.37373737373737376,1,0.2,0.08333333333333333,0.4,0.2,1.0,1.0,0.2,0.1,0.3333333333333333,0.2,1.0,1.0,0.043478260869565216,0.2668174847241515,0.26584359506157035,1.0,0.0,0.8260869565217391,0.0,0.16666666666666666,1.0,0.4722222222222222,1.0,0.7129629629629629,0.23076923076923078,0.043478260869565216,0.2,0.2,0.16666666666666666,0.2,0.2,0.16883116883116883,0.15028901734104047,0.7243243243243244,0.2202380952380952,0.0,0.7220533603512327,0.4631101021566402,T1,False,none
6425c1c2-2a42-45f6-9668-2f0c1aa38580,0.17391304347826086,0.17391304347826086,0.4,0.24053896309467626,0.4754763415045406,0.5010207545993631,0.23232323232323232,0,0.2,0.3333333333333333,0.25,0.2,1.0,1.0,0.2,0.4,0.5833333333333334,0.2,1.0,1.0,0.17391304347826086,0.4754763415045406,0.8929753578521471,0.47123621073251465,0.9390179229354392,0.0,0.25,0.16666666666666666,1.0,0.4722222222222222,1.0,0.6851851851851852,0.23076923076923078,0.17391304347826086,0.2,0.2,0.16666666666666666,0.2,0.2,0.16883116883116883,0.15028901734104047,0.7243243243243244,0.2202380952380952,0.0,0.7220533603512327,0.4631101021566402,T1,False,none
ff523a17-e9b2-41d7-8d19-76dee4bb928e,0.0,0.0,0.0,0.0,0.0,0.0,0.10101010101010101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T1,False,none
68cc4f92-9e39-4746-a63d-167a20e9f70c,0.34782608695652173,0.34782608695652173,0.4,0.49657740562192515,0.49079534779152584,0.3962154003655735,0.24242424242424243,1,0.2,0.6666666666666666,0.3,0.2,1.0,1.0,0.2,0.8,0.75,0.2,1.0,1.0,0.34782608695652173,0.49079534779152584,0.9934299605797634,0.2539422209770532,0.8385264782505265,0.6086956521739131,0.125,0.3333333333333333,0.75,0.7222222222222222,0.0,0.16435185185185186,0.3076923076923077,0.34782608695652173,0.2,0.2,0.3333333333333333,0.2,0.2,0.35064935064935066,0.3179190751445087,0.4594594594594595,0.3433075933075933,0.0,0.3286052009456265,0.2559591373439274,T1,False,none
32227fd3-d83b-4bc4-9b29-7201bd92e600,0.08695652173913043,0.08695652173913043,0.2,0.23115300925038543,0.9138460210529695,0.08976117178928739,0.5454545454545454,0,0.2,0.16666666666666666,0.6,0.2,1.0,1.0,0.4,0.1,0.5833333333333334,0.4,1.0,0.5,0.08695652173913043,0.9138460210529695,0.954363726182357,0.5240816909297588,0.33728423141416547,0.34782608695652173,0.0,0.16666666666666666,1.0,0.4166666666666667,3.0,0.3611111111111111,0.3076923076923077,0.08695652173913043,0.2,0.4,0.16666666666666666,0.2,0.4,0.22077922077922077,0.19653179190751446,0.31351351351351353,0.5143178893178892,0.0,0.3708206686930091,0.5550510783200908,T1,False,none
1caa5ee6-327e-496f-a906-25abf23b201c,0.21739130434782608,0.2173913043478261,0.3,0.17866645882896828,0.28253775804340664,0.25066588648128557,0.6464646464646465,1,0.4,0.20833333333333334,0.55,0.4,1.0,0.8,0.2,0.5,0.3333333333333333,0.2,1.0,1.0,0.2173913043478261,0.28253775804340664,0.5009850059100354,0.3559314086296219,0.7264852131430992,0.0,0.2,0.5,0.6,0.6944444444444444,0.0,0.5388888888888889,0.46153846153846156,0.21739130434782608,0.4,0.2,0.5,0.4,0.2,0.538961038961039,0.49710982658959535,0.5891891891891892,0.26673101673101673,0.0,0.69064505234718,0.6384790011350738,T1,False,none
669137e9-ee22-4e22-9cc4-5c32321a7285,0.08695652173913043,0.08695652173913043,0.2,0.14884242610570123,0.5884373268670259,0.7801994465276983,0.6363636363636364,1,0.2,0.16666666666666666,0.25,0.2,1.0,1.0,0.2,0.2,0.6666666666666666,0.2,1.0,1.0,0.08695652173913043,0.5884373268670259,0.9674598047588286,0.8250700170224089,0.3873686531398499,0.7391304347826086,0.5,0.3333333333333333,0.5,0.6944444444444444,0.0,0.5833333333333334,0.3076923076923077,0.08695652173913043,0.2,0.2,0.3333333333333333,0.2,0.2,0.35714285714285715,0.3179190751445087,0.5783783783783784,0.34057271557271557,0.0,0.6940222897669707,0.630533484676504,T1,False,none
86ececaa-6958-42a2-8e73-baba5560a774,0.21739130434782608,0.2173913043478261,0.3,0.34547626778668844,0.5463257670041671,0.21963764071885913,0.3333333333333333,1,0.2,0.4166666666666667,0.35,0.2,1.0,1.0,0.4,0.25,0.5,0.4,1.0,0.6,0.2173913043478261,0.5463257670041671,0.7174163044978269,0.26359528549309574,0.5755438093635589,0.043478260869565216,0.4,0.3333333333333333,0.6,0.6388888888888888,2.0,0.29074074074074074,0.38461538461538464,0.21739130434782608,0.2,0.4,0.3333333333333333,0.2,0.4,0.35064935064935066,0.31213872832369943,0.4594594594594595,0.3433075933075933,0.0,0.3286052009456265,0.2559591373439274,T1,False,none
3ccdc691-5754-445a-82a9-ee67c6c838c8,0.13043478260869565,0.13043478260869565,0.3,0.2158208323950595,0.5688209426998438,0.610309110251253,0.47474747474747475,0,0.2,0.25,0.35,0.2,1.0,1.0,0.2,0.3,0.5833333333333334,0.2,1.0,1.0,0.13043478260869565,0.5688209426998438,0.9695958175749053,0.5702719171120982,0.18081915183726044,0.08695652173913043,0.0,0.5,0.3333333333333333,0.6388888888888888,1.0,0.617283950617284,0.38461538461538464,0.13043478260869565,0.2,0.2,0.5,0.2,0.2,0.4090909090909091,0.3699421965317919,0.31351351351351353,0.5143178893178892,0.0,0.3708206686930091,0.5550510783200908,T1,False,none
e711975d-7c2e-4980-8d59-187167b04f32,0.21739130434782608,0.2173913043478261,0.3,0.16569175045970128,0.26201994491862246,0.3707243924584622,0.696969696969697,1,0.2,0.4166666666666667,0.4,0.2,1.0,1.0,0.4,0.25,0.16666666666666666,0.2,0.5,0.6,0.2173913043478261,0.26201994491862246,0.6552959317755906,0.5020202097586014,0.34779314066226086,0.13043478260869565,0.6,0.16666666666666666,1.0,0.3611111111111111,0.0,0.16666666666666666,0.3076923076923077,0.21739130434782608,0.2,0.4,0.16666666666666666,0.2,0.2,0.12337662337662338,0.11560693641618497,0.518918918918919,0.21380308880308876,0.0,0.485984464707869,0.6606129398410897,T1,False,none
042f2f77-a26a-416c-95bc-d82b10618c39,0.21739130434782608,0.2173913043478261,0.4,0.23477603668572325,0.3712677549119581,0.35370628667490794,0.31313131313131315,0,0.2,0.4166666666666667,0.15,0.2,1.0,1.0,0.4,0.25,0.6666666666666666,0.4,1.0,0.6,0.2173913043478261,0.3712677549119581,0.7100682604095625,0.38391134718029013,0.8904501911818462,0.0,0.2,0.5,0.6,0.7222222222222222,2.0,0.6203703703703703,0.46153846153846156,0.21739130434782608,0.2,0.4,0.5,0.2,0.4,0.4805194805194805,0.43352601156069365,0.34594594594594597,0.5809202059202059,0.0,0.3002364066193854,0.4012485811577753,T1,False,none
286a76bb-eac8-43df-b266-98513d6aa57b,0.043478260869565216,0.043478260869565216,0.1,0.10288321493100609,0.8134820905229518,0.0,0.7878787878787878,1,0.2,0.08333333333333333,0.5,0.2,1.0,1.0,0.2,0.1,0.25,0.2,1.0,1.0,0.043478260869565216,0.8134820905229518,0.8105128630771784,1.0,0.0,0.08695652173913043,0.0,0.16666666666666666,1.0,0.5833333333333334,0.0,0.46296296296296297,0.23076923076923078,0.043478260869565216,0.2,0.2,0.16666666666666666,0.2,0.2,0.2012987012987013,0.1791907514450867,0.5891891891891892,0.26673101673101673,0.0,0.69064505234718,0.6384790011350738,T1,False,none
